sqft,bedrooms,bathrooms,clean_type,clutter,fridge,oven,labor_hours,clock_hours,rate_check_hours,price,solo_label,solo_hours,solo_price
800,3,3,standard,medium,yes,no,2.52,1.26,3.08,115,SOLO STANDARD,2.52,115
800,3,3,standard,medium,yes,yes,3.15,1.58,5.18,140,SOLO STANDARD,3.15,140
800,3,3,standard,high,no,no,3.56,1.78,3.43,160,SOLO STANDARD,3.56,160
800,3,3,standard,high,no,yes,4.18,2.09,5.53,190,SOLO STANDARD,4.18,190
800,3,3,standard,high,yes,no,3.24,1.62,5.13,145,SOLO STANDARD,3.24,145
800,3,3,standard,high,yes,yes,3.87,1.94,7.23,175,SOLO STANDARD,3.87,175
800,3,3,deep,low,no,no,4.33,2.17,2.15,195,SOLO DEEP,4.33,195
800,3,3,deep,low,no,yes,4.96,2.48,4.25,225,SOLO DEEP,4.96,225
800,3,3,deep,low,yes,no,4.02,2.01,3.85,180,SOLO DEEP,4.02,180
800,3,3,deep,low,yes,yes,4.65,2.32,5.95,210,SOLO DEEP,4.65,210
800,3,3,deep,medium,no,no,4.63,2.31,2.78,210,SOLO DEEP,4.63,210
800,3,3,deep,medium,no,yes,5.26,2.63,4.88,235,SOLO DEEP,5.26,235
800,3,3,deep,medium,yes,no,4.32,2.16,4.48,195,SOLO DEEP,4.32,195
800,3,3,deep,medium,yes,yes,4.94,2.47,6.58,220,SOLO DEEP,4.94,220
800,3,3,deep,high,no,no,5.35,2.67,6.89,240,SOLO DEEP,5.35,240
800,3,3,deep,high,no,yes,5.98,2.99,8.99,270,SOLO DEEP,5.98,270
800,3,3,deep,high,yes,no,5.04,2.52,8.59,225,SOLO DEEP,5.04,225
800,3,3,deep,high,yes,yes,5.67,2.83,10.69,255,SOLO DEEP,5.67,255
800,3,4,standard,low,no,no,2.69,1.34,1.07,120,SOLO STANDARD,2.69,120
800,3,4,standard,low,no,yes,3.32,1.66,3.17,150,SOLO STANDARD,3.32,150
800,3,4,standard,low,yes,no,2.38,1.19,2.77,105,SOLO STANDARD,2.38,105
800,3,4,standard,low,yes,yes,3.01,1.5,4.87,135,SOLO STANDARD,3.01,135
800,3,4,standard,medium,no,no,2.98,1.49,1.38,135,SOLO STANDARD,2.98,135
800,3,4,standard,medium,no,yes,3.61,1.81,3.48,165,SOLO STANDARD,3.61,160
800,3,4,standard,medium,yes,no,2.67,1.34,3.08,120,SOLO STANDARD,2.67,120
800,3,4,standard,medium,yes,yes,3.3,1.65,5.18,150,SOLO STANDARD,3.3,150
800,3,4,standard,high,no,no,3.71,1.85,3.43,165,SOLO STANDARD,3.71,165
800,3,4,standard,high,no,yes,4.33,2.17,5.53,195,SOLO STANDARD,4.33,195
800,3,4,standard,high,yes,no,3.39,1.7,5.13,155,SOLO STANDARD,3.39,155
800,3,4,standard,high,yes,yes,4.02,2.01,7.23,180,SOLO STANDARD,4.02,180
800,3,4,deep,low,no,no,4.48,2.24,2.15,200,SOLO DEEP,4.48,200
800,3,4,deep,low,no,yes,5.11,2.55,4.25,230,SOLO DEEP,5.11,230
800,3,4,deep,low,yes,no,4.17,2.08,3.85,190,SOLO DEEP,4.17,190
800,3,4,deep,low,yes,yes,4.8,2.4,5.95,215,SOLO DEEP,4.8,215
800,3,4,deep,medium,no,no,4.78,2.39,2.78,215,SOLO DEEP,4.78,215
800,3,4,deep,medium,no,yes,5.41,2.7,4.88,245,SOLO DEEP,5.41,245
800,3,4,deep,medium,yes,no,4.47,2.23,4.48,200,SOLO DEEP,4.47,200
800,3,4,deep,medium,yes,yes,5.09,2.55,6.58,230,SOLO DEEP,5.09,230
800,3,4,deep,high,no,no,5.5,2.75,6.89,245,SOLO DEEP,5.5,250
800,3,4,deep,high,no,yes,6.13,3.06,8.99,275,,,
800,3,4,deep,high,yes,no,5.19,2.59,8.59,235,SOLO DEEP,5.19,235
800,3,4,deep,high,yes,yes,5.82,2.91,10.69,260,SOLO DEEP,5.82,260
800,3,5,standard,low,no,no,2.84,1.42,1.07,130,SOLO STANDARD,2.84,130
800,3,5,standard,low,no,yes,3.47,1.73,3.17,155,SOLO STANDARD,3.47,155
800,3,5,standard,low,yes,no,2.53,1.26,2.77,115,SOLO STANDARD,2.53,115
800,3,5,standard,low,yes,yes,3.16,1.58,4.87,140,SOLO STANDARD,3.16,140
800,3,5,standard,medium,no,no,3.13,1.57,1.38,140,SOLO STANDARD,3.13,140
800,3,5,standard,medium,no,yes,3.76,1.88,3.48,170,SOLO STANDARD,3.76,170
800,3,5,standard,medium,yes,no,2.82,1.41,3.08,125,SOLO STANDARD,2.82,125
800,3,5,standard,medium,yes,yes,3.45,1.73,5.18,155,SOLO STANDARD,3.45,155
800,3,5,standard,high,no,no,3.86,1.93,3.43,175,SOLO STANDARD,3.86,175
800,3,5,standard,high,no,yes,4.49,2.24,5.53,200,SOLO STANDARD,4.49,200
800,3,5,standard,high,yes,no,3.55,1.77,5.13,160,SOLO STANDARD,3.55,160
800,3,5,standard,high,yes,yes,4.17,2.09,7.23,190,SOLO STANDARD,4.17,190
800,3,5,deep,low,no,no,4.63,2.32,2.15,210,SOLO DEEP,4.63,210
800,3,5,deep,low,no,yes,5.26,2.63,4.25,235,SOLO DEEP,5.26,235
800,3,5,deep,low,yes,no,4.32,2.16,3.85,195,SOLO DEEP,4.32,195
800,3,5,deep,low,yes,yes,4.95,2.47,5.95,225,SOLO DEEP,4.95,225
800,3,5,deep,medium,no,no,4.93,2.46,2.78,220,SOLO DEEP,4.93,220
800,3,5,deep,medium,no,yes,5.56,2.78,4.88,250,SOLO DEEP,5.56,250
800,3,5,deep,medium,yes,no,4.62,2.31,4.48,210,SOLO DEEP,4.62,210
800,3,5,deep,medium,yes,yes,5.24,2.62,6.58,235,SOLO DEEP,5.24,235
800,3,5,deep,high,no,no,5.65,2.82,6.89,255,SOLO DEEP,5.65,255
800,3,5,deep,high,no,yes,6.28,3.14,8.99,280,,,
800,3,5,deep,high,yes,no,5.34,2.67,8.59,240,SOLO DEEP,5.34,240
800,3,5,deep,high,yes,yes,5.97,2.98,10.69,270,SOLO DEEP,5.97,270
800,4,1,standard,low,no,no,2.8,1.4,1.07,125,SOLO STANDARD,2.8,125
800,4,1,standard,low,no,yes,3.43,1.71,3.17,155,SOLO STANDARD,3.43,155
800,4,1,standard,low,yes,no,2.49,1.24,2.77,110,SOLO STANDARD,2.49,110
800,4,1,standard,low,yes,yes,3.12,1.56,4.87,140,SOLO STANDARD,3.12,140
800,4,1,standard,medium,no,no,3.09,1.55,1.38,140,SOLO STANDARD,3.09,140
800,4,1,standard,medium,no,yes,3.72,1.86,3.48,170,SOLO STANDARD,3.72,165
800,4,1,standard,medium,yes,no,2.78,1.39,3.08,125,SOLO STANDARD,2.78,125
800,4,1,standard,medium,yes,yes,3.41,1.71,5.18,155,SOLO STANDARD,3.41,155
800,4,1,standard,high,no,no,3.82,1.91,3.43,170,SOLO STANDARD,3.82,170
800,4,1,standard,high,no,yes,4.44,2.22,5.53,200,SOLO STANDARD,4.44,200
800,4,1,standard,high,yes,no,3.5,1.75,5.13,160,SOLO STANDARD,3.5,160
800,4,1,standard,high,yes,yes,4.13,2.07,7.23,185,SOLO STANDARD,4.13,185
800,4,1,deep,low,no,no,4.59,2.3,2.15,205,SOLO DEEP,4.59,205
800,4,1,deep,low,no,yes,5.22,2.61,4.25,235,SOLO DEEP,5.22,235
800,4,1,deep,low,yes,no,4.28,2.14,3.85,195,SOLO DEEP,4.28,195
800,4,1,deep,low,yes,yes,4.91,2.45,5.95,220,SOLO DEEP,4.91,220
800,4,1,deep,medium,no,no,4.89,2.44,2.78,220,SOLO DEEP,4.89,220
800,4,1,deep,medium,no,yes,5.52,2.76,4.88,250,SOLO DEEP,5.52,250
800,4,1,deep,medium,yes,no,4.58,2.29,4.48,205,SOLO DEEP,4.58,205
800,4,1,deep,medium,yes,yes,5.2,2.6,6.58,235,SOLO DEEP,5.2,235
800,4,1,deep,high,no,no,5.61,2.8,6.89,250,SOLO DEEP,5.61,250
800,4,1,deep,high,no,yes,6.24,3.12,8.99,280,,,
800,4,1,deep,high,yes,no,5.3,2.65,8.59,240,SOLO DEEP,5.3,240
800,4,1,deep,high,yes,yes,5.93,2.96,10.69,265,SOLO DEEP,5.93,265
800,4,2,standard,low,no,no,2.95,1.47,1.07,135,SOLO STANDARD,2.95,135
800,4,2,standard,low,no,yes,3.58,1.79,3.17,160,SOLO STANDARD,3.58,160
800,4,2,standard,low,yes,no,2.64,1.32,2.77,120,SOLO STANDARD,2.64,120
800,4,2,standard,low,yes,yes,3.27,1.63,4.87,145,SOLO STANDARD,3.27,145
800,4,2,standard,medium,no,no,3.24,1.62,1.38,145,SOLO STANDARD,3.24,145
800,4,2,standard,medium,no,yes,3.87,1.94,3.48,175,SOLO STANDARD,3.87,175
800,4,2,standard,medium,yes,no,2.93,1.47,3.08,130,SOLO STANDARD,2.93,130
800,4,2,standard,medium,yes,yes,3.56,1.78,5.18,160,SOLO STANDARD,3.56,160
800,4,2,standard,high,no,no,3.97,1.98,3.43,180,SOLO STANDARD,3.97,180
800,4,2,standard,high,no,yes,4.6,2.3,5.53,205,SOLO STANDARD,4.6,205
800,4,2,standard,high,yes,no,3.66,1.83,5.13,165,SOLO STANDARD,3.66,165
800,4,2,standard,high,yes,yes,4.28,2.14,7.23,195,SOLO STANDARD,4.28,195
800,4,2,deep,low,no,no,4.74,2.37,2.15,215,SOLO DEEP,4.74,215
800,4,2,deep,low,no,yes,5.37,2.68,4.25,240,SOLO DEEP,5.37,240
800,4,2,deep,low,yes,no,4.43,2.21,3.85,200,SOLO DEEP,4.43,200
800,4,2,deep,low,yes,yes,5.06,2.53,5.95,230,SOLO DEEP,5.06,230
800,4,2,deep,medium,no,no,5.04,2.52,2.78,225,SOLO DEEP,5.04,225
800,4,2,deep,medium,no,yes,5.67,2.83,4.88,255,SOLO DEEP,5.67,255
800,4,2,deep,medium,yes,no,4.73,2.36,4.48,215,SOLO DEEP,4.73,215
800,4,2,deep,medium,yes,yes,5.35,2.68,6.58,240,SOLO DEEP,5.35,240
800,4,2,deep,high,no,no,5.76,2.88,6.89,260,SOLO DEEP,5.76,260
800,4,2,deep,high,no,yes,6.39,3.19,8.99,285,,,
800,4,2,deep,high,yes,no,5.45,2.72,8.59,245,SOLO DEEP,5.45,245
800,4,2,deep,high,yes,yes,6.08,3.04,10.69,275,,,
800,4,3,standard,low,no,no,3.1,1.55,1.07,140,SOLO STANDARD,3.1,140
800,4,3,standard,low,no,yes,3.73,1.86,3.17,170,SOLO STANDARD,3.73,170
800,4,3,standard,low,yes,no,2.79,1.39,2.77,125,SOLO STANDARD,2.79,125
800,4,3,standard,low,yes,yes,3.42,1.71,4.87,155,SOLO STANDARD,3.42,155
800,4,3,standard,medium,no,no,3.39,1.7,1.38,155,SOLO STANDARD,3.39,155
800,4,3,standard,medium,no,yes,4.02,2.01,3.48,180,SOLO STANDARD,4.02,180
800,4,3,standard,medium,yes,no,3.08,1.54,3.08,140,SOLO STANDARD,3.08,140
800,4,3,standard,medium,yes,yes,3.71,1.86,5.18,165,SOLO STANDARD,3.71,165
800,4,3,standard,high,no,no,4.12,2.06,3.43,185,SOLO STANDARD,4.12,185
800,4,3,standard,high,no,yes,4.75,2.37,5.53,215,SOLO STANDARD,4.75,215
800,4,3,standard,high,yes,no,3.81,1.9,5.13,170,SOLO STANDARD,3.81,170
800,4,3,standard,high,yes,yes,4.43,2.22,7.23,200,SOLO STANDARD,4.43,200
800,4,3,deep,low,no,no,4.89,2.45,2.15,220,SOLO DEEP,4.89,220
800,4,3,deep,low,no,yes,5.52,2.76,4.25,250,SOLO DEEP,5.52,250
800,4,3,deep,low,yes,no,4.58,2.29,3.85,205,SOLO DEEP,4.58,205
800,4,3,deep,low,yes,yes,5.21,2.6,5.95,235,SOLO DEEP,5.21,235
800,4,3,deep,medium,no,no,5.19,2.59,2.78,235,SOLO DEEP,5.19,235
800,4,3,deep,medium,no,yes,5.82,2.91,4.88,260,SOLO DEEP,5.82,260
800,4,3,deep,medium,yes,no,4.88,2.44,4.48,220,SOLO DEEP,4.88,220
800,4,3,deep,medium,yes,yes,5.51,2.75,6.58,250,SOLO DEEP,5.51,250
800,4,3,deep,high,no,no,5.91,2.95,6.89,265,SOLO DEEP,5.91,265
800,4,3,deep,high,no,yes,6.54,3.27,8.99,295,,,
800,4,3,deep,high,yes,no,5.6,2.8,8.59,250,SOLO DEEP,5.6,250
800,4,3,deep,high,yes,yes,6.23,3.11,10.69,280,,,
800,4,4,standard,low,no,no,3.25,1.62,1.07,145,SOLO STANDARD,3.25,145
800,4,4,standard,low,no,yes,3.88,1.94,3.17,175,SOLO STANDARD,3.88,175
800,4,4,standard,low,yes,no,2.94,1.47,2.77,130,SOLO STANDARD,2.94,130
800,4,4,standard,low,yes,yes,3.57,1.78,4.87,160,SOLO STANDARD,3.57,160
800,4,4,standard,medium,no,no,3.54,1.77,1.38,160,SOLO STANDARD,3.54,160
800,4,4,standard,medium,no,yes,4.17,2.09,3.48,190,SOLO STANDARD,4.17,190
800,4,4,standard,medium,yes,no,3.23,1.62,3.08,145,SOLO STANDARD,3.23,145
800,4,4,standard,medium,yes,yes,3.86,1.93,5.18,175,SOLO STANDARD,3.86,175
800,4,4,standard,high,no,no,4.27,2.13,3.43,190,SOLO STANDARD,4.27,190
800,4,4,standard,high,no,yes,4.9,2.45,5.53,220,SOLO STANDARD,4.9,220
800,4,4,standard,high,yes,no,3.96,1.98,5.13,180,SOLO STANDARD,3.96,180
800,4,4,standard,high,yes,yes,4.58,2.29,7.23,205,SOLO STANDARD,4.58,205
800,4,4,deep,low,no,no,5.04,2.52,2.15,225,SOLO DEEP,5.04,225
800,4,4,deep,low,no,yes,5.67,2.84,4.25,255,SOLO DEEP,5.67,255
800,4,4,deep,low,yes,no,4.73,2.37,3.85,215,SOLO DEEP,4.73,215
800,4,4,deep,low,yes,yes,5.36,2.68,5.95,240,SOLO DEEP,5.36,240
800,4,4,deep,medium,no,no,5.34,2.67,2.78,240,SOLO DEEP,5.34,240
800,4,4,deep,medium,no,yes,5.97,2.98,4.88,270,SOLO DEEP,5.97,270
800,4,4,deep,medium,yes,no,5.03,2.51,4.48,225,SOLO DEEP,5.03,225
800,4,4,deep,medium,yes,yes,5.66,2.83,6.58,255,SOLO DEEP,5.66,255
800,4,4,deep,high,no,no,6.06,3.03,6.89,275,,,
800,4,4,deep,high,no,yes,6.69,3.34,8.99,300,,,
800,4,4,deep,high,yes,no,5.75,2.87,8.59,260,SOLO DEEP,5.75,260
800,4,4,deep,high,yes,yes,6.38,3.19,10.69,285,,,
800,4,5,standard,low,no,no,3.4,1.7,1.07,155,SOLO STANDARD,3.4,155
800,4,5,standard,low,no,yes,4.03,2.01,3.17,180,SOLO STANDARD,4.03,180
800,4,5,standard,low,yes,no,3.09,1.54,2.77,140,SOLO STANDARD,3.09,140
800,4,5,standard,low,yes,yes,3.72,1.86,4.87,165,SOLO STANDARD,3.72,165
800,4,5,standard,medium,no,no,3.7,1.85,1.38,165,SOLO STANDARD,3.7,165
800,4,5,standard,medium,no,yes,4.32,2.16,3.48,195,SOLO STANDARD,4.32,195
800,4,5,standard,medium,yes,no,3.38,1.69,3.08,150,SOLO STANDARD,3.38,150
800,4,5,standard,medium,yes,yes,4.01,2.01,5.18,180,SOLO STANDARD,4.01,180
800,4,5,standard,high,no,no,4.42,2.21,3.43,200,SOLO STANDARD,4.42,200
800,4,5,standard,high,no,yes,5.05,2.52,5.53,225,SOLO STANDARD,5.05,225
800,4,5,standard,high,yes,no,4.11,2.05,5.13,185,SOLO STANDARD,4.11,185
800,4,5,standard,high,yes,yes,4.74,2.37,7.23,215,SOLO STANDARD,4.74,215
800,4,5,deep,low,no,no,5.19,2.6,2.15,235,SOLO DEEP,5.19,235
800,4,5,deep,low,no,yes,5.82,2.91,4.25,260,SOLO DEEP,5.82,260
800,4,5,deep,low,yes,no,4.88,2.44,3.85,220,SOLO DEEP,4.88,220
800,4,5,deep,low,yes,yes,5.51,2.75,5.95,250,SOLO DEEP,5.51,250
800,4,5,deep,medium,no,no,5.49,2.74,2.78,245,SOLO DEEP,5.49,245
800,4,5,deep,medium,no,yes,6.12,3.06,4.88,275,,,
800,4,5,deep,medium,yes,no,5.18,2.59,4.48,235,SOLO DEEP,5.18,235
800,4,5,deep,medium,yes,yes,5.81,2.9,6.58,260,SOLO DEEP,5.81,260
800,4,5,deep,high,no,no,6.21,3.1,6.89,280,,,
800,4,5,deep,high,no,yes,6.84,3.42,8.99,310,,,
800,4,5,deep,high,yes,no,5.9,2.95,8.59,265,SOLO DEEP,5.9,265
800,4,5,deep,high,yes,yes,6.53,3.26,10.69,295,,,
800,5,1,standard,low,no,no,3.36,1.68,1.07,150,SOLO STANDARD,3.36,150
800,5,1,standard,low,no,yes,3.99,1.99,3.17,180,SOLO STANDARD,3.99,180
800,5,1,standard,low,yes,no,3.05,1.52,2.77,135,SOLO STANDARD,3.05,135
800,5,1,standard,low,yes,yes,3.68,1.84,4.87,165,SOLO STANDARD,3.68,165
800,5,1,standard,medium,no,no,3.65,1.83,1.38,165,SOLO STANDARD,3.65,165
800,5,1,standard,medium,no,yes,4.28,2.14,3.48,195,SOLO STANDARD,4.28,195
800,5,1,standard,medium,yes,no,3.34,1.67,3.08,150,SOLO STANDARD,3.34,150
800,5,1,standard,medium,yes,yes,3.97,1.99,5.18,180,SOLO STANDARD,3.97,180
800,5,1,standard,high,no,no,4.38,2.19,3.43,195,SOLO STANDARD,4.38,195
800,5,1,standard,high,no,yes,5.01,2.5,5.53,225,SOLO STANDARD,5.01,225
800,5,1,standard,high,yes,no,4.07,2.03,5.13,185,SOLO STANDARD,4.07,185
800,5,1,standard,high,yes,yes,4.69,2.35,7.23,210,SOLO STANDARD,4.69,210
800,5,1,deep,low,no,no,5.15,2.58,2.15,230,SOLO DEEP,5.15,230
800,5,1,deep,low,no,yes,5.78,2.89,4.25,260,SOLO DEEP,5.78,260
800,5,1,deep,low,yes,no,4.84,2.42,3.85,220,SOLO DEEP,4.84,220
800,5,1,deep,low,yes,yes,5.47,2.73,5.95,245,SOLO DEEP,5.47,245
800,5,1,deep,medium,no,no,5.45,2.72,2.78,245,SOLO DEEP,5.45,245
800,5,1,deep,medium,no,yes,6.08,3.04,4.88,275,,,
800,5,1,deep,medium,yes,no,5.14,2.57,4.48,230,SOLO DEEP,5.14,230
800,5,1,deep,medium,yes,yes,5.77,2.88,6.58,260,SOLO DEEP,5.77,260
800,5,1,deep,high,no,no,6.17,3.08,6.89,280,,,
800,5,1,deep,high,no,yes,6.8,3.4,8.99,305,,,
800,5,1,deep,high,yes,no,5.86,2.93,8.59,265,SOLO DEEP,5.86,265
800,5,1,deep,high,yes,yes,6.49,3.24,10.69,290,,,
800,5,2,standard,low,no,no,3.51,1.75,1.07,160,SOLO STANDARD,3.51,160
800,5,2,standard,low,no,yes,4.14,2.07,3.17,185,SOLO STANDARD,4.14,185
800,5,2,standard,low,yes,no,3.2,1.6,2.77,145,SOLO STANDARD,3.2,145
800,5,2,standard,low,yes,yes,3.83,1.91,4.87,170,SOLO STANDARD,3.83,170
800,5,2,standard,medium,no,no,3.81,1.9,1.38,170,SOLO STANDARD,3.81,170
800,5,2,standard,medium,no,yes,4.43,2.22,3.48,200,SOLO STANDARD,4.43,200
800,5,2,standard,medium,yes,no,3.49,1.75,3.08,155,SOLO STANDARD,3.49,155
800,5,2,standard,medium,yes,yes,4.12,2.06,5.18,185,SOLO STANDARD,4.12,185
800,5,2,standard,high,no,no,4.53,2.26,3.43,205,SOLO STANDARD,4.53,205
800,5,2,standard,high,no,yes,5.16,2.58,5.53,230,SOLO STANDARD,5.16,230
800,5,2,standard,high,yes,no,4.22,2.11,5.13,190,SOLO STANDARD,4.22,190
800,5,2,standard,high,yes,yes,4.85,2.42,7.23,220,SOLO STANDARD,4.85,220
800,5,2,deep,low,no,no,5.3,2.65,2.15,240,SOLO DEEP,5.3,240
800,5,2,deep,low,no,yes,5.93,2.97,4.25,265,SOLO DEEP,5.93,265
800,5,2,deep,low,yes,no,4.99,2.5,3.85,225,SOLO DEEP,4.99,225
800,5,2,deep,low,yes,yes,5.62,2.81,5.95,255,SOLO DEEP,5.62,255
800,5,2,deep,medium,no,no,5.6,2.8,2.78,250,SOLO DEEP,5.6,250
800,5,2,deep,medium,no,yes,6.23,3.11,4.88,280,,,
800,5,2,deep,medium,yes,no,5.29,2.64,4.48,240,SOLO DEEP,5.29,240
800,5,2,deep,medium,yes,yes,5.92,2.96,6.58,265,SOLO DEEP,5.92,265
800,5,2,deep,high,no,no,6.32,3.16,6.89,285,,,
800,5,2,deep,high,no,yes,6.95,3.47,8.99,315,,,
800,5,2,deep,high,yes,no,6.01,3,8.59,270,,,
800,5,2,deep,high,yes,yes,6.64,3.32,10.69,300,,,
800,5,3,standard,low,no,no,3.66,1.83,1.07,165,SOLO STANDARD,3.66,165
800,5,3,standard,low,no,yes,4.29,2.14,3.17,195,SOLO STANDARD,4.29,195
800,5,3,standard,low,yes,no,3.35,1.67,2.77,150,SOLO STANDARD,3.35,150
800,5,3,standard,low,yes,yes,3.98,1.99,4.87,180,SOLO STANDARD,3.98,180
800,5,3,standard,medium,no,no,3.96,1.98,1.38,180,SOLO STANDARD,3.96,180
800,5,3,standard,medium,no,yes,4.58,2.29,3.48,205,SOLO STANDARD,4.58,205
800,5,3,standard,medium,yes,no,3.64,1.82,3.08,165,SOLO STANDARD,3.64,165
800,5,3,standard,medium,yes,yes,4.27,2.14,5.18,190,SOLO STANDARD,4.27,190
800,5,3,standard,high,no,no,4.68,2.34,3.43,210,SOLO STANDARD,4.68,210
800,5,3,standard,high,no,yes,5.31,2.65,5.53,240,SOLO STANDARD,5.31,240
800,5,3,standard,high,yes,no,4.37,2.18,5.13,195,SOLO STANDARD,4.37,195
800,5,3,standard,high,yes,yes,5,2.5,7.23,225,SOLO STANDARD,5,225
800,5,3,deep,low,no,no,5.45,2.73,2.15,245,SOLO DEEP,5.45,245
800,5,3,deep,low,no,yes,6.08,3.04,4.25,275,,,
800,5,3,deep,low,yes,no,5.14,2.57,3.85,230,SOLO DEEP,5.14,230
800,5,3,deep,low,yes,yes,5.77,2.89,5.95,260,SOLO DEEP,5.77,260
800,5,3,deep,medium,no,no,5.75,2.87,2.78,260,SOLO DEEP,5.75,260
800,5,3,deep,medium,no,yes,6.38,3.19,4.88,285,,,
800,5,3,deep,medium,yes,no,5.44,2.72,4.48,245,SOLO DEEP,5.44,245
800,5,3,deep,medium,yes,yes,6.07,3.03,6.58,275,,,
800,5,3,deep,high,no,no,6.47,3.23,6.89,290,,,
800,5,3,deep,high,no,yes,7.1,3.55,8.99,320,,,
800,5,3,deep,high,yes,no,6.16,3.08,8.59,275,,,
800,5,3,deep,high,yes,yes,6.79,3.39,10.69,305,,,
800,5,4,standard,low,no,no,3.81,1.91,1.07,170,SOLO STANDARD,3.81,170
800,5,4,standard,low,no,yes,4.44,2.22,3.17,200,SOLO STANDARD,4.44,200
800,5,4,standard,low,yes,no,3.5,1.75,2.77,155,SOLO STANDARD,3.5,160
800,5,4,standard,low,yes,yes,4.13,2.06,4.87,185,SOLO STANDARD,4.13,185
800,5,4,standard,medium,no,no,4.11,2.05,1.38,185,SOLO STANDARD,4.11,185
800,5,4,standard,medium,no,yes,4.73,2.37,3.48,215,SOLO STANDARD,4.73,215
800,5,4,standard,medium,yes,no,3.79,1.9,3.08,170,SOLO STANDARD,3.79,170
800,5,4,standard,medium,yes,yes,4.42,2.21,5.18,200,SOLO STANDARD,4.42,200
800,5,4,standard,high,no,no,4.83,2.41,3.43,215,SOLO STANDARD,4.83,215
800,5,4,standard,high,no,yes,5.46,2.73,5.53,245,SOLO STANDARD,5.46,245
800,5,4,standard,high,yes,no,4.52,2.26,5.13,205,SOLO STANDARD,4.52,205
800,5,4,standard,high,yes,yes,5.15,2.57,7.23,230,SOLO STANDARD,5.15,230
800,5,4,deep,low,no,no,5.6,2.8,2.15,250,SOLO DEEP,5.6,250
800,5,4,deep,low,no,yes,6.23,3.12,4.25,280,,,
800,5,4,deep,low,yes,no,5.29,2.65,3.85,240,SOLO DEEP,5.29,240
800,5,4,deep,low,yes,yes,5.92,2.96,5.95,265,SOLO DEEP,5.92,265
800,5,4,deep,medium,no,no,5.9,2.95,2.78,265,SOLO DEEP,5.9,265
800,5,4,deep,medium,no,yes,6.53,3.26,4.88,295,,,
800,5,4,deep,medium,yes,no,5.59,2.79,4.48,250,SOLO DEEP,5.59,250
800,5,4,deep,medium,yes,yes,6.22,3.11,6.58,280,,,
800,5,4,deep,high,no,no,6.62,3.31,6.89,300,,,
800,5,4,deep,high,no,yes,7.25,3.62,8.99,325,,,
800,5,4,deep,high,yes,no,6.31,3.15,8.59,285,,,
800,5,4,deep,high,yes,yes,6.94,3.47,10.69,310,,,
800,5,5,standard,low,no,no,3.96,1.98,1.07,180,SOLO STANDARD,3.96,180
800,5,5,standard,low,no,yes,4.59,2.29,3.17,205,SOLO STANDARD,4.59,205
800,5,5,standard,low,yes,no,3.65,1.82,2.77,165,SOLO STANDARD,3.65,165
800,5,5,standard,low,yes,yes,4.28,2.14,4.87,195,SOLO STANDARD,4.28,195
800,5,5,standard,medium,no,no,4.26,2.13,1.38,190,SOLO STANDARD,4.26,190
800,5,5,standard,medium,no,yes,4.89,2.44,3.48,220,SOLO STANDARD,4.89,220
800,5,5,standard,medium,yes,no,3.95,1.97,3.08,180,SOLO STANDARD,3.95,180
800,5,5,standard,medium,yes,yes,4.57,2.29,5.18,205,SOLO STANDARD,4.57,205
800,5,5,standard,high,no,no,4.98,2.49,3.43,225,SOLO STANDARD,4.98,225
800,5,5,standard,high,no,yes,5.61,2.8,5.53,250,SOLO STANDARD,5.61,250
800,5,5,standard,high,yes,no,4.67,2.33,5.13,210,SOLO STANDARD,4.67,210
800,5,5,standard,high,yes,yes,5.3,2.65,7.23,240,SOLO STANDARD,5.3,240
800,5,5,deep,low,no,no,5.75,2.88,2.15,260,SOLO DEEP,5.75,260
800,5,5,deep,low,no,yes,6.38,3.19,4.25,285,,,
800,5,5,deep,low,yes,no,5.44,2.72,3.85,245,SOLO DEEP,5.44,245
800,5,5,deep,low,yes,yes,6.07,3.04,5.95,275,,,
800,5,5,deep,medium,no,no,6.05,3.02,2.78,270,,,
800,5,5,deep,medium,no,yes,6.68,3.34,4.88,300,,,
800,5,5,deep,medium,yes,no,5.74,2.87,4.48,260,SOLO DEEP,5.74,260
800,5,5,deep,medium,yes,yes,6.37,3.18,6.58,285,,,
800,5,5,deep,high,no,no,6.77,3.38,6.89,305,,,
800,5,5,deep,high,no,yes,7.4,3.7,8.99,335,,,
800,5,5,deep,high,yes,no,6.46,3.23,8.59,290,,,
800,5,5,deep,high,yes,yes,7.09,3.54,10.69,320,,,
800,6,1,standard,low,no,no,3.92,1.96,1.07,175,SOLO STANDARD,3.92,175
800,6,1,standard,low,no,yes,4.55,2.27,3.17,205,SOLO STANDARD,4.55,205
800,6,1,standard,low,yes,no,3.61,1.8,2.77,160,SOLO STANDARD,3.61,160
800,6,1,standard,low,yes,yes,4.24,2.12,4.87,190,SOLO STANDARD,4.24,190
800,6,1,standard,medium,no,no,4.22,2.11,1.38,190,SOLO STANDARD,4.22,190
800,6,1,standard,medium,no,yes,4.84,2.42,3.48,220,SOLO STANDARD,4.84,220
800,6,1,standard,medium,yes,no,3.9,1.95,3.08,175,SOLO STANDARD,3.9,175
800,6,1,standard,medium,yes,yes,4.53,2.27,5.18,205,SOLO STANDARD,4.53,205
800,6,1,standard,high,no,no,4.94,2.47,3.43,220,SOLO STANDARD,4.94,220
800,6,1,standard,high,no,yes,5.57,2.78,5.53,250,SOLO STANDARD,5.57,250
